RAJ2000,DEJ2000,M,_2MASS,HRV,e_HRV,o_HRV,Vmag,V-I,mult,_2M,RAJ2000,DEJ2000
83.8449125,-4.48085556,b'M',b'0535227-042851',29.5,0.9,1,15.35,1.85,1,b'2M',b'05 35 22.779',b'-04 28 51.08\r'
83.84475,-4.7239,b'M',b'0535227-044326',30.5,0.7,2,17.93,2.99,1,b'2M',b'05 35 22.740',b'-04 43 26.04\r'
83.84497917,-4.80828056,b'M',b'0535227-044829',28.1,0.3,1,15.45,2.05,1,b'2M',b'05 35 22.795',b'-04 48 29.81\r'
83.84495833,-5.38702778,b'M',b'0535227-052313',0.0,0.0,0,17.89,3.17,1,b'2M',b'05 35 22.790',b'-05 23 13.30\r'
83.84491667,-5.5269,b'M',b'0535227-053136',22.6,1.1,3,16.31,2.44,1,b'2M',b'05 35 22.780',b'-05 31 36.84\r'
83.84535,-4.62796944,b'M',b'0535228-043740',27.7,1.6,2,17.46,2.63,1,b'2M',b'05 35 22.884',b'-04 37 40.69\r'
83.84520833,-4.7782,b'M',b'0535228-044641',30.8,0.7,4,17.13,2.66,1,b'2M',b'05 35 22.850',b'-04 46 41.52\r'
83.84507083,-5.74524722,b'B',b'0535228-054442',42.7,8.6,1,0.0,0.0,2,b'2M',b'05 35 22.817',b'-05 44 42.89\r'
83.84545833,-4.75508333,b'M',b'0535229-044518',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 22.910',b'-04 45 18.30\r'
83.8465,-5.92872222,b'M',b'0535231-055543',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 23.160',b'-05 55 43.40\r'
83.84679167,-4.71747222,b'B',b'0535232-044302',0.0,0.0,0,15.08,2.06,2,b'2M',b'05 35 23.230',b'-04 43 02.90\r'
83.84670833,-5.4761,b'M',b'0535232-052833',0.0,0.0,0,15.92,0.0,1,b'2M',b'05 35 23.210',b'-05 28 33.96\r'
83.84675,-6.03283333,b'M',b'0535232-060158',0.0,0.0,0,16.38,2.88,1,b'2M',b'05 35 23.220',b'-06 01 58.20\r'
83.84691667,-6.05027778,b'M',b'0535232-060301',23.6,3.1,2,19.17,3.07,1,b'2M',b'05 35 23.260',b'-06 03 01.00\r'
83.84679167,-6.08116667,b'M',b'0535232-060452',27.2,2.7,2,19.21,3.16,1,b'2M',b'05 35 23.230',b'-06 04 52.20\r'
83.84725,-4.6695,b'M',b'0535233-044010',0.0,0.0,0,18.78,2.73,1,b'2M',b'05 35 23.340',b'-04 40 10.20\r'
83.84708333,-4.95572222,b'M',b'0535233-045720',31.1,1.8,1,16.39,2.24,1,b'2M',b'05 35 23.300',b'-04 57 20.60\r'
83.84766667,-5.18102778,b'M',b'0535234-051051',23.0,0.6,3,14.33,1.75,1,b'2M',b'05 35 23.440',b'-05 10 51.70\r'
83.84802083,-5.31586667,b'M',b'0535235-051857',14.7,0.3,1,16.14,2.27,1,b'2M',b'05 35 23.525',b'-05 18 57.12\r'
83.84854167,-5.39619444,b'M',b'0535236-052346',0.0,0.0,0,13.95,0.0,1,b'2M',b'05 35 23.650',b'-05 23 46.30\r'
83.849125,-4.72955556,b'M',b'0535237-044346',24.9,1.4,1,0.0,0.0,1,b'2M',b'05 35 23.790',b'-04 43 46.40\r'
83.84883333,-4.80461111,b'M',b'0535237-044816',0.0,0.0,0,17.39,2.54,1,b'2M',b'05 35 23.720',b'-04 48 16.60\r'
83.84895833,-5.3111,b'M',b'0535237-051839',21.1,0.8,2,17.14,2.5,1,b'2M',b'05 35 23.750',b'-05 18 39.96\r'
83.8495,-5.85775,b'M',b'0535238-055127',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 23.880',b'-05 51 27.90\r'
83.84985417,-5.31878333,b'M',b'0535239-051907',28.4,0.3,2,18.51,3.4,1,b'2M',b'05 35 23.965',b'-05 19 07.62\r'
83.849875,-5.99497222,b'B',b'0535239-055941',0.0,0.0,0,13.77,1.56,2,b'2M',b'05 35 23.970',b'-05 59 41.90\r'
83.850125,-4.75416667,b'M',b'0535240-044515',0.2,1.0,1,14.56,1.73,1,b'2M',b'05 35 24.030',b'-04 45 15.00\r'
83.85,-5.4194,b'M',b'0535240-052509',0.0,0.0,0,16.25,1.16,1,b'2M',b'05 35 24.000',b'-05 25 09.84\r'
83.85078333,-4.51760278,b'M',b'0535241-043103',52.1,0.6,1,14.7,1.72,1,b'2M',b'05 35 24.188',b'-04 31 03.37\r'
83.85058333,-4.82508333,b'M',b'0535241-044930',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 24.140',b'-04 49 30.30\r'
83.85058333,-4.8358,b'M',b'0535241-045008',31.4,0.9,4,0.0,0.0,1,b'2M',b'05 35 24.140',b'-04 50 08.88\r'
83.85045833,-5.3591,b'M',b'0535241-052132',0.0,0.0,0,20.62,4.61,1,b'2M',b'05 35 24.110',b'-05 21 32.76\r'
83.85104167,-5.4218,b'B',b'0535242-052518',26.3,1.6,1,14.85,1.98,2,b'2M',b'05 35 24.250',b'-05 25 18.48\r'
83.8514125,-5.43342778,b'M',b'0535243-052600',0.0,0.0,0,15.33,0.0,1,b'2M',b'05 35 24.339',b'-05 26 00.34\r'
83.85175,-4.74913889,b'M',b'0535244-044456',4.2,1.7,1,0.0,0.0,1,b'2M',b'05 35 24.420',b'-04 44 56.90\r'
83.85179167,-5.41105556,b'B',b'0535244-052439',21.6,2.8,1,15.0,2.15,2,b'2M',b'05 35 24.430',b'-05 24 39.80\r'
83.851875,-5.44205556,b'M',b'0535244-052631',0.0,0.0,0,17.55,3.45,1,b'2M',b'05 35 24.450',b'-05 26 31.40\r'
83.852,-6.02952778,b'M',b'0535244-060146',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 24.480',b'-06 01 46.30\r'
83.85205417,-6.47791111,b'M',b'0535244-062840',26.9,0.6,1,0.0,0.0,1,b'2M',b'05 35 24.493',b'-06 28 40.48\r'
83.85208333,-5.2833,b'M',b'0535245-051659',27.7,1.1,3,15.98,2.47,1,b'2M',b'05 35 24.500',b'-05 16 59.88\r'
83.85254167,-5.1916,b'B',b'0535246-051129',28.3,5.0,4,18.9,4.0,2,b'2M',b'05 35 24.610',b'-05 11 29.76\r'
83.85254167,-5.1995,b'M',b'0535246-051158',27.2,0.8,2,13.6,0.0,1,b'2M',b'05 35 24.610',b'-05 11 58.20\r'
83.85270833,-5.3194,b'M',b'0535246-051909',28.8,0.9,2,17.86,3.51,1,b'2M',b'05 35 24.650',b'-05 19 09.84\r'
83.85319167,-6.08327778,b'M',b'0535247-060459',-28.8,49.6,3,16.45,2.26,1,b'2M',b'05 35 24.766',b'-06 04 59.80\r'
83.85341667,-4.86694444,b'M',b'0535248-045201',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 24.820',b'-04 52 01.00\r'
83.85369583,-5.41949167,b'M',b'0535248-052510',0.0,0.0,0,15.26,0.0,1,b'2M',b'05 35 24.887',b'-05 25 10.17\r'
83.85375,-5.4195,b'M',b'0535249-052510',0.0,0.0,0,15.26,0.0,1,b'2M',b'05 35 24.900',b'-05 25 10.20\r'
83.85433333,-5.1527,b'M',b'0535250-050909',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 25.040',b'-05 09 09.72\r'
83.854375,-5.38291667,b'M',b'0535250-052258',25.7,0.2,3,16.85,2.98,1,b'2M',b'05 35 25.050',b'-05 22 58.50\r'
83.85466667,-5.3964,b'M',b'0535251-052347',26.6,0.9,2,14.23,1.9,1,b'2M',b'05 35 25.120',b'-05 23 47.04\r'
83.854625,-5.96088889,b'M',b'0535251-055739',25.5,0.6,2,14.09,1.41,1,b'2M',b'05 35 25.110',b'-05 57 39.20\r'
83.8551625,-5.15767778,b'M',b'0535252-050927',27.9,1.4,7,15.86,2.58,1,b'2M',b'05 35 25.239',b'-05 09 27.64\r'
83.85525,-5.2599,b'M',b'0535252-051535',0.0,0.0,0,16.32,2.43,1,b'2M',b'05 35 25.260',b'-05 15 35.64\r'
83.85508333,-5.4977,b'M',b'0535252-052951',24.9,1.0,2,17.98,3.11,1,b'2M',b'05 35 25.220',b'-05 29 51.72\r'
83.85515833,-5.55585278,b'M',b'0535252-053321',0.0,0.0,0,19.03,3.92,1,b'2M',b'05 35 25.238',b'-05 33 21.07\r'
83.85579167,-5.18002778,b'M',b'0535253-051048',21.7,0.3,3,13.78,1.3,1,b'2M',b'05 35 25.390',b'-05 10 48.10\r'
83.85554167,-5.4249,b'M',b'0535253-052529',0.0,0.0,0,15.17,0.0,1,b'2M',b'05 35 25.330',b'-05 25 29.64\r'
83.85604167,-4.90108333,b'M',b'0535254-045403',25.1,2.1,1,0.0,0.0,1,b'2M',b'05 35 25.450',b'-04 54 03.90\r'
83.85614167,-5.35972222,b'M',b'0535254-052135',29.6,1.7,2,18.46,3.31,1,b'2M',b'05 35 25.474',b'-05 21 35.00\r'
83.85616667,-5.5675,b'M',b'0535254-053403',24.9,3.6,3,17.54,3.06,1,b'2M',b'05 35 25.480',b'-05 34 03.00\r'
83.85583333,-5.8524,b'B',b'0535254-055108',26.9,0.9,2,0.0,0.0,2,b'2M',b'05 35 25.400',b'-05 51 08.64\r'
83.85645833,-4.8557,b'M',b'0535255-045120',0.0,0.0,0,16.87,2.43,1,b'2M',b'05 35 25.550',b'-04 51 20.52\r'
83.85625,-5.76247222,b'M',b'0535255-054544',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 25.500',b'-05 45 44.90\r'
83.85700833,-4.82536111,b'M',b'0535256-044931',30.1,2.1,3,0.0,0.0,1,b'2M',b'05 35 25.682',b'-04 49 31.30\r'
83.85698333,-4.95509722,b'B',b'0535256-045718',23.9,4.6,4,17.92,3.0,2,b'2M',b'05 35 25.676',b'-04 57 18.35\r'
83.85685833,-5.13258611,b'M',b'0535256-050757',29.0,1.5,4,15.13,2.11,1,b'2M',b'05 35 25.646',b'-05 07 57.31\r'
83.85704167,-5.5058,b'M',b'0535256-053020',25.4,1.1,4,12.7,0.0,1,b'2M',b'05 35 25.690',b'-05 30 20.88\r'
83.85700833,-5.51058889,b'M',b'0535256-053038',26.5,0.5,2,17.97,3.48,1,b'2M',b'05 35 25.682',b'-05 30 38.12\r'
83.85720833,-5.4931,b'M',b'0535257-052935',0.0,0.0,0,20.21,4.16,1,b'2M',b'05 35 25.730',b'-05 29 35.16\r'
83.85858333,-5.14386111,b'B',b'0535260-050837',28.2,3.4,3,11.98,1.08,2,b'2M',b'05 35 26.060',b'-05 08 37.90\r'
83.85854167,-5.35583333,b'M',b'0535260-052121',0.0,0.0,0,14.42,0.0,1,b'2M',b'05 35 26.050',b'-05 21 21.00\r'
83.8591,-5.42233333,b'M',b'0535261-052520',0.0,0.0,0,17.41,2.34,1,b'2M',b'05 35 26.184',b'-05 25 20.40\r'
83.85905,-5.75235833,b'M',b'0535261-054508',22.9,0.4,2,0.0,0.0,1,b'2M',b'05 35 26.172',b'-05 45 08.49\r'
83.85915,-6.227375,b'M',b'0535261-061338',17.8,1.3,1,17.5,2.54,1,b'2M',b'05 35 26.196',b'-06 13 38.55\r'
83.85916667,-5.335,b'M',b'0535262-052006',27.7,2.3,4,17.65,3.02,1,b'2M',b'05 35 26.200',b'-05 20 06.00\r'
83.85916667,-5.7524,b'M',b'0535262-054508',20.5,0.5,2,0.0,0.0,1,b'2M',b'05 35 26.200',b'-05 45 08.64\r'
83.85975,-4.8241,b'M',b'0535263-044926',28.2,0.8,2,0.0,0.0,1,b'2M',b'05 35 26.340',b'-04 49 26.76\r'
83.85991667,-5.4278,b'M',b'0535263-052540',26.6,1.6,3,11.97,1.36,1,b'2M',b'05 35 26.380',b'-05 25 40.08\r'
83.85959583,-5.46220278,b'M',b'0535263-052743',25.0,0.4,1,16.3,2.34,1,b'2M',b'05 35 26.303',b'-05 27 43.93\r'
83.85991667,-5.7428,b'M',b'0535263-054434',20.6,0.9,2,0.0,0.0,1,b'2M',b'05 35 26.380',b'-05 44 34.08\r'
83.86007083,-5.92407778,b'B',b'0535264-055526',24.9,3.8,3,0.0,0.0,2,b'2M',b'05 35 26.417',b'-05 55 26.68\r'
83.8607875,-4.93519722,b'B',b'0535265-045606',29.3,1.3,4,15.39,2.14,2,b'2M',b'05 35 26.589',b'-04 56 06.71\r'
83.86041667,-5.81380556,b'M',b'0535265-054849',28.9,0.0,2,0.0,0.0,1,b'2M',b'05 35 26.500',b'-05 48 49.70\r'
83.86154167,-5.2792,b'M',b'0535267-051645',30.4,0.9,2,15.03,0.0,1,b'2M',b'05 35 26.770',b'-05 16 45.12\r'
83.86195833,-4.79183333,b'M',b'0535268-044730',24.5,1.0,1,12.29,1.21,1,b'2M',b'05 35 26.870',b'-04 47 30.60\r'
83.86183333,-5.1854,b'B',b'0535268-051107',30.8,3.0,5,12.26,1.92,2,b'2M',b'05 35 26.840',b'-05 11 07.44\r'
83.86245833,-5.1715,b'M',b'0535269-051017',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 26.990',b'-05 10 17.40\r'
83.86223333,-5.41335833,b'M',b'0535269-052448',0.0,0.0,0,15.19,0.0,1,b'2M',b'05 35 26.936',b'-05 24 48.09\r'
83.86275,-5.2624,b'M',b'0535270-051544',27.5,1.0,2,15.22,0.0,1,b'2M',b'05 35 27.060',b'-05 15 44.64\r'
83.86333333,-4.92183333,b'M',b'0535272-045518',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 27.200',b'-04 55 18.60\r'
83.86441667,-5.2861,b'M',b'0535274-051709',27.5,1.1,6,15.94,2.56,1,b'2M',b'05 35 27.460',b'-05 17 09.96\r'
83.86433333,-5.44113889,b'B',b'0535274-052628',26.7,4.0,3,14.12,1.75,2,b'2M',b'05 35 27.440',b'-05 26 28.10\r'
83.86457083,-5.4572,b'M',b'0535274-052725',26.1,0.7,2,16.46,2.69,1,b'2M',b'05 35 27.497',b'-05 27 25.92\r'
83.865,-4.87202778,b'M',b'0535276-045219',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 27.600',b'-04 52 19.30\r'
83.86608333,-5.94297222,b'M',b'0535278-055634',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 27.860',b'-05 56 34.70\r'
83.866575,-4.84410833,b'M',b'0535279-045038',27.9,3.2,2,0.0,0.0,1,b'2M',b'05 35 27.978',b'-04 50 38.79\r'
83.86659583,-4.85923611,b'M',b'0535279-045133',26.7,3.9,2,0.0,0.0,1,b'2M',b'05 35 27.983',b'-04 51 33.25\r'
83.86637917,-5.28256667,b'M',b'0535279-051657',29.0,1.1,3,16.01,2.85,1,b'2M',b'05 35 27.931',b'-05 16 57.24\r'
83.86636667,-6.16086667,b'M',b'0535279-060939',22.8,4.6,2,16.12,2.55,1,b'2M',b'05 35 27.928',b'-06 09 39.12\r'
83.86684583,-5.28895556,b'M',b'0535280-051720',27.2,2.6,4,17.32,3.16,1,b'2M',b'05 35 28.043',b'-05 17 20.24\r'
83.86675,-5.96216667,b'M',b'0535280-055743',26.2,2.9,2,0.0,0.0,1,b'2M',b'05 35 28.020',b'-05 57 43.80\r'
83.8673625,-5.01376944,b'B',b'0535281-050049',42.8,14.1,3,16.85,2.75,2,b'2M',b'05 35 28.167',b'-05 00 49.57\r'
83.86725,-5.1706,b'M',b'0535281-051014',28.4,0.9,2,15.46,2.51,1,b'2M',b'05 35 28.140',b'-05 10 14.16\r'
83.86741667,-5.1937,b'M',b'0535281-051137',0.0,0.0,0,19.46,3.72,1,b'2M',b'05 35 28.180',b'-05 11 37.32\r'
83.86741667,-5.3596,b'M',b'0535281-052134',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 28.180',b'-05 21 34.56\r'
83.86799167,-5.987025,b'M',b'0535283-055913',22.7,4.4,3,16.09,2.18,1,b'2M',b'05 35 28.318',b'-05 59 13.29\r'
83.86858333,-4.8653,b'M',b'0535284-045155',0.0,0.0,0,19.38,3.38,1,b'2M',b'05 35 28.460',b'-04 51 55.08\r'
83.86839583,-5.31725,b'M',b'0535284-051902',0.0,0.0,0,19.24,3.72,1,b'2M',b'05 35 28.415',b'-05 19 02.10\r'
83.86935,-4.7907,b'M',b'0535286-044726',29.0,3.1,2,17.38,2.99,1,b'2M',b'05 35 28.644',b'-04 47 26.52\r'
83.86916667,-4.91766667,b'B',b'0535286-045503',75.6,2.8,1,12.68,1.01,2,b'2M',b'05 35 28.600',b'-04 55 03.60\r'
83.8705,-4.8205,b'M',b'0535289-044913',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 28.920',b'-04 49 13.80\r'
83.87054167,-5.2718,b'M',b'0535289-051618',29.9,1.6,4,15.23,2.24,1,b'2M',b'05 35 28.930',b'-05 16 18.48\r'
83.87091667,-5.10111111,b'M',b'0535290-050604',29.5,1.3,3,13.98,1.35,1,b'2M',b'05 35 29.020',b'-05 06 04.00\r'
83.87083333,-5.83016667,b'M',b'0535290-054948',23.5,1.7,2,0.0,0.0,1,b'2M',b'05 35 29.000',b'-05 49 48.60\r'
83.87129167,-5.4862,b'M',b'0535291-052910',25.5,0.5,3,15.63,2.2,1,b'2M',b'05 35 29.110',b'-05 29 10.32\r'
83.87129167,-5.91744444,b'M',b'0535291-055502',25.3,1.1,2,0.0,0.0,1,b'2M',b'05 35 29.110',b'-05 55 02.80\r'
83.8717125,-6.27492222,b'M',b'0535292-061629',21.7,0.9,1,18.12,3.8,1,b'2M',b'05 35 29.211',b'-06 16 29.72\r'
83.87225,-5.4295,b'M',b'0535293-052546',23.6,2.4,1,16.48,2.94,1,b'2M',b'05 35 29.340',b'-05 25 46.20\r'
83.8721125,-5.76060278,b'B',b'0535293-054538',26.0,0.0,2,0.0,0.0,2,b'2M',b'05 35 29.307',b'-05 45 38.17\r'
83.87252083,-4.63903056,b'M',b'0535294-043820',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 29.405',b'-04 38 20.51\r'
83.87274167,-5.27595,b'M',b'0535294-051633',28.7,0.3,1,15.51,2.21,1,b'2M',b'05 35 29.458',b'-05 16 33.42\r'
83.87325833,-5.4158,b'M',b'0535295-052456',27.1,0.3,1,17.2,3.7,1,b'2M',b'05 35 29.582',b'-05 24 56.88\r'
83.87456667,-5.20288611,b'B',b'0535298-051210',60.9,15.2,4,17.29,2.98,2,b'2M',b'05 35 29.896',b'-05 12 10.39\r'
83.87420417,-5.26845556,b'M',b'0535298-051606',27.7,0.3,1,17.29,3.4,1,b'2M',b'05 35 29.809',b'-05 16 06.44\r'
83.874375,-5.39875,b'M',b'0535298-052355',26.5,2.6,3,16.87,2.8,1,b'2M',b'05 35 29.850',b'-05 23 55.50\r'
83.87416667,-6.12763889,b'M',b'0535298-060739',23.7,0.6,2,17.66,2.69,1,b'2M',b'05 35 29.800',b'-06 07 39.50\r'
83.87458333,-4.83083333,b'M',b'0535299-044951',29.0,0.4,2,15.45,2.34,1,b'2M',b'05 35 29.900',b'-04 49 51.00\r'
83.874775,-4.83111111,b'M',b'0535299-044952',29.4,0.6,1,15.45,2.34,1,b'2M',b'05 35 29.946',b'-04 49 52.00\r'
83.87470833,-4.95225,b'M',b'0535299-045708',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 29.930',b'-04 57 08.10\r'
83.87491667,-5.2077,b'M',b'0535299-051227',28.3,0.9,2,17.66,3.25,1,b'2M',b'05 35 29.980',b'-05 12 27.72\r'
83.8751125,-4.57435556,b'M',b'0535300-043427',0.0,0.0,0,17.97,3.1,1,b'2M',b'05 35 30.027',b'-04 34 27.68\r'
83.87541667,-5.90725,b'M',b'0535301-055426',24.3,0.7,2,0.0,0.0,1,b'2M',b'05 35 30.100',b'-05 54 26.10\r'
83.87567917,-6.05072778,b'M',b'0535301-060302',25.9,0.3,1,14.18,1.51,1,b'2M',b'05 35 30.163',b'-06 03 02.62\r'
83.87595833,-5.85469444,b'M',b'0535302-055116',25.8,1.3,2,0.0,0.0,1,b'2M',b'05 35 30.230',b'-05 51 16.90\r'
83.87654167,-4.84511111,b'M',b'0535303-045042',30.2,0.9,1,0.0,0.0,1,b'2M',b'05 35 30.370',b'-04 50 42.40\r'
83.877,-5.40638889,b'B',b'0535304-052423',0.0,0.0,0,14.37,1.89,2,b'2M',b'05 35 30.480',b'-05 24 23.00\r'
83.87683333,-5.4274,b'M',b'0535304-052538',24.6,5.9,4,15.55,2.14,1,b'2M',b'05 35 30.440',b'-05 25 38.64\r'
83.87683333,-5.4699,b'M',b'0535304-052811',0.0,0.0,0,19.17,3.13,1,b'2M',b'05 35 30.440',b'-05 28 11.64\r'
83.8769875,-5.8177,b'M',b'0535304-054903',27.9,0.1,2,0.0,0.0,1,b'2M',b'05 35 30.477',b'-05 49 03.72\r'
83.87683333,-6.08352778,b'B',b'0535304-060500',38.8,6.1,2,19.68,3.21,2,b'2M',b'05 35 30.440',b'-06 05 00.70\r'
83.87720833,-4.85805278,b'M',b'0535305-045128',28.9,0.6,4,14.94,1.7,1,b'2M',b'05 35 30.530',b'-04 51 28.99\r'
83.877375,-5.86538889,b'M',b'0535305-055155',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 30.570',b'-05 51 55.40\r'
83.87757083,-4.65000278,b'M',b'0535306-043900',31.1,1.2,3,17.73,3.0,1,b'2M',b'05 35 30.617',b'-04 39 00.01\r'
83.8775,-4.99333333,b'M',b'0535306-045936',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 30.600',b'-04 59 36.00\r'
83.87758333,-5.2545,b'M',b'0535306-051516',28.8,2.3,1,15.69,0.0,1,b'2M',b'05 35 30.620',b'-05 15 16.20\r'
83.87775833,-5.45465,b'M',b'0535306-052716',20.1,0.4,1,16.84,2.91,1,b'2M',b'05 35 30.662',b'-05 27 16.74\r'
83.87792917,-5.30198333,b'M',b'0535307-051807',26.7,1.3,3,17.63,2.86,1,b'2M',b'05 35 30.703',b'-05 18 07.14\r'
83.877975,-5.40866944,b'M',b'0535307-052431',0.0,0.0,0,14.98,0.0,1,b'2M',b'05 35 30.714',b'-05 24 31.21\r'
83.87832917,-5.51005556,b'M',b'0535307-053036',25.6,0.4,1,16.66,2.62,1,b'2M',b'05 35 30.799',b'-05 30 36.20\r'
83.87872917,-4.92163056,b'M',b'0535308-045517',27.0,2.8,3,14.64,1.65,1,b'2M',b'05 35 30.895',b'-04 55 17.87\r'
83.87866667,-4.9217,b'M',b'0535308-045518',26.9,0.5,2,14.64,1.65,1,b'2M',b'05 35 30.880',b'-04 55 18.12\r'
83.87880417,-5.30498611,b'B',b'0535309-051817',24.8,1.1,3,16.39,3.0,2,b'2M',b'05 35 30.913',b'-05 18 17.95\r'
83.87885,-5.42323333,b'M',b'0535309-052523',0.0,0.0,0,16.24,1.97,1,b'2M',b'05 35 30.924',b'-05 25 23.64\r'
83.87900833,-5.42887778,b'M',b'0535309-052543',0.0,0.0,0,17.94,3.6,1,b'2M',b'05 35 30.962',b'-05 25 43.96\r'
83.87886667,-5.71814444,b'M',b'0535309-054305',27.5,0.5,1,0.0,0.0,1,b'2M',b'05 35 30.928',b'-05 43 05.32\r'
83.878875,-5.92842778,b'B',b'0535309-055542',24.1,6.0,4,0.0,0.0,2,b'2M',b'05 35 30.930',b'-05 55 42.34\r'
83.87999583,-5.20779167,b'M',b'0535311-051228',20.3,0.5,1,16.91,2.46,1,b'2M',b'05 35 31.199',b'-05 12 28.05\r'
83.880375,-5.25916667,b'M',b'0535312-051533',26.7,0.7,3,13.95,2.13,1,b'2M',b'05 35 31.290',b'-05 15 33.00\r'
83.88016667,-5.3155,b'M',b'0535312-051855',26.8,0.1,2,14.12,1.93,1,b'2M',b'05 35 31.240',b'-05 18 55.80\r'
83.88018333,-5.39445,b'M',b'0535312-052340',25.0,0.3,1,15.15,1.96,1,b'2M',b'05 35 31.244',b'-05 23 40.02\r'
83.88075,-5.3381,b'M',b'0535313-052017',0.0,0.0,0,20.37,4.31,1,b'2M',b'05 35 31.380',b'-05 20 17.16\r'
83.88041667,-5.55222222,b'M',b'0535313-053308',26.5,0.4,2,9.86,0.57,1,b'2M',b'05 35 31.300',b'-05 33 08.00\r'
83.88075,-5.5525,b'M',b'0535313-053309',39.9,0.9,2,9.86,0.57,1,b'2M',b'05 35 31.380',b'-05 33 09.00\r'
83.88075,-5.9779,b'M',b'0535313-055840',25.1,3.7,4,0.0,0.0,1,b'2M',b'05 35 31.380',b'-05 58 40.44\r'
83.88122917,-5.08379444,b'M',b'0535314-050501',26.5,0.7,1,16.03,2.37,1,b'2M',b'05 35 31.495',b'-05 05 01.66\r'
83.88104167,-5.4211,b'M',b'0535314-052515',0.0,0.0,0,8.24,0.21,1,b'2M',b'05 35 31.450',b'-05 25 15.96\r'
83.88087917,-5.47121389,b'M',b'0535314-052816',0.0,0.0,0,18.42,3.24,1,b'2M',b'05 35 31.411',b'-05 28 16.37\r'
83.88158333,-4.89538889,b'M',b'0535315-045343',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 31.580',b'-04 53 43.40\r'
83.88133333,-5.0965,b'M',b'0535315-050547',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 31.520',b'-05 05 47.40\r'
83.88179167,-5.0039,b'M',b'0535316-050014',80.6,1.3,1,0.0,0.0,1,b'2M',b'05 35 31.630',b'-05 00 14.04\r'
83.88166667,-5.2769,b'M',b'0535316-051636',0.0,0.0,0,17.65,2.47,1,b'2M',b'05 35 31.600',b'-05 16 36.84\r'
83.8821,-4.68548333,b'M',b'0535317-044107',29.8,8.5,2,18.27,3.06,1,b'2M',b'05 35 31.704',b'-04 41 07.74\r'
83.88230417,-5.27775,b'M',b'0535317-051639',0.0,0.0,0,15.88,0.0,1,b'2M',b'05 35 31.753',b'-05 16 39.90\r'
83.88316667,-5.1578,b'M',b'0535319-050928',30.0,0.3,4,12.33,1.67,1,b'2M',b'05 35 31.960',b'-05 09 28.08\r'
83.88329167,-5.2722,b'M',b'0535319-051619',23.5,1.0,2,16.69,2.29,1,b'2M',b'05 35 31.990',b'-05 16 19.92\r'
83.88341667,-4.92655556,b'M',b'0535320-045535',0.0,0.0,0,18.56,2.94,1,b'2M',b'05 35 32.020',b'-04 55 35.60\r'
83.884075,-5.19944167,b'M',b'0535321-051157',26.2,0.2,2,18.21,3.35,1,b'2M',b'05 35 32.178',b'-05 11 57.99\r'
83.88475,-5.30216667,b'B',b'0535323-051807',32.0,5.0,2,15.88,2.62,2,b'2M',b'05 35 32.340',b'-05 18 07.80\r'
83.885,-4.86736111,b'M',b'0535324-045202',31.6,1.3,1,16.47,2.24,1,b'2M',b'05 35 32.400',b'-04 52 02.50\r'
83.8850875,-5.24021667,b'M',b'0535324-051424',27.4,2.4,4,18.35,3.44,1,b'2M',b'05 35 32.421',b'-05 14 24.78\r'
83.88508333,-5.2519,b'M',b'0535324-051506',21.8,1.4,3,17.87,1.54,1,b'2M',b'05 35 32.420',b'-05 15 06.84\r'
83.88554167,-5.036,b'M',b'0535325-050209',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 32.530',b'-05 02 09.60\r'
83.8855,-5.43622222,b'B',b'0535325-052610',0.0,0.0,0,15.13,2.11,2,b'2M',b'05 35 32.520',b'-05 26 10.40\r'
83.88558333,-6.02291667,b'M',b'0535325-060122',22.6,2.4,1,12.18,0.82,1,b'2M',b'05 35 32.540',b'-06 01 22.50\r'
83.88616667,-5.7579,b'M',b'0535326-054528',25.5,2.3,2,0.0,0.0,1,b'2M',b'05 35 32.680',b'-05 45 28.44\r'
83.88645833,-4.8366,b'M',b'0535327-045011',32.1,0.6,2,0.0,0.0,1,b'2M',b'05 35 32.750',b'-04 50 11.76\r'
83.887125,-4.75594444,b'M',b'0535329-044521',55.3,1.3,1,0.0,0.0,1,b'2M',b'05 35 32.910',b'-04 45 21.40\r'
