HC2000,m_HC2000,theta_orionis,APOGEE,RAJ2000,DEJ2000,_RAJ2000,_DEJ2000,obs_date,itime,sci_frames,tel_frames,teff,e_teff,teff_nirspao,e_teff_nirspao,vsini_nirspao,e_vsini_nirspao,rv_nirspao,rv_helio,e_rv_nirspao,airmass,e_airmass,pwv,e_pwv,veiling,e_veiling,veiling_param_O32,veiling_param_O33_nirspao,veiling_param_O35,lsf,e_lsf,noise,e_noise,model_dip_O32,model_std_O32,model_dip_O33,model_std_O33,model_dip_O35,model_std_O35,wave_offset_O32,e_wave_offset_O32,wave_offset_O33,e_wave_offset_O33,wave_offset_O35,e_wave_offset_O35,snr_O32,snr_O33,snr_O35,Kmag,e_Kmag,Hmag,e_Hmag,mass_literature,e_mass_literature,teff_chris,e_teff_chris,rv_chris,e_rv_chris,vsini_chris,e_vsini_chris,veiling_param_O33_chris,rv_apogee,e_rv_apogee,teff_apogee,e_teff_apogee,vsini_apogee,e_vsini_apogee,veiling_param_apogee,Hmag_apogee,e_Hmag_apogee,2MASS,Gaia DR2,teff_kounkel,e_teff_kounkel,logg_kounkel,e_logg_kounkel,rv_kounkel,e_rv_kounkel,ID_kim,pmRA_kim,e_pmRA_kim,pmDE_kim,e_pmDE_kim,Gaia DR3,plx,e_plx,plx_over_e,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,Gmag,e_Gmag,bp_rp,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_excess_noise,ruwe,ID_hillenbrand,mass_Hillenbrand,rv_tobin,e_rv_tobin,mass_BHAC15,e_mass_BHAC15,logL_BHAC15,e_logL_BHAC15,logg_BHAC15,e_logg_BHAC15,Mk_BHAC15,e_Mk_BHAC15,mk_BHAC15,e_mk_BHAC15,mass_MIST,e_mass_MIST,logg_MIST,e_logg_MIST,logL_MIST,e_logL_MIST,mass_Feiden,e_mass_Feiden,logg_Feiden,e_logg_Feiden,logL_Feiden,e_logL_Feiden,mass_Palla,e_mass_Palla,logL_Palla,e_logL_Palla,mass_DAntona,e_mass_DAntona,logL_DAntona,e_logL_DAntona,pmRA,e_pmRA,pmDE,e_pmDE,rv,e_rv,dist,e_dist,vRA,e_vRA,vDE,e_vDE,vt,e_vt,v,e_v,sep_to_trapezium
,,,2M05352274-0519478,83.844750,-5.329944,,,,nan,,,4292.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.023000,0.041000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.2,0.22,4292.0,12.0,31.28,0.39,0.46,12.294,0.065,2M05352274-0519478,,4286.14,52.6947,4.33169,0.167871,1.28757,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,0.93626,0.04184,0.02538,0.15604,3.87000,0.16367,2.33286,0.38282,10.28261,0.38294,0.90405,0.06533,3.88071,0.16496,-0.00111,0.14481,0.85051,0.06605,3.87141,0.17609,-0.01978,0.15334,1.06351,0.04076,1.37115,0.57928,0.74741,0.07258,-0.14827,0.12722,nan,nan,nan,nan,30.20,0.22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06387644618074954
,,,2M05352296-0522415,83.845667,-5.378194,,,,nan,,,4477.9,8.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.310000,0.032000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.32,1.53,4477.92,8.26,66.41,0.82,0.07,10.997,0.029,2M05352296-0522415,3017364097690158080,4421.78,65.9789,4.30586,0.174336,2.54155,nan,551,-0.59,0.13,2.26,0.07,3017364097690157952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,726,0.47999998927116394,nan,nan,1.16042,0.02944,0.17625,0.15713,3.88000,0.15888,2.07958,0.38881,10.02933,0.38893,1.06663,0.05421,3.89800,0.16302,0.12709,0.14924,1.00799,0.05779,3.89172,0.17276,0.10736,0.15619,1.34872,0.08116,1.90672,0.68677,0.87165,0.07348,-0.0225,0.12964,-0.59,0.13,2.26,0.07,28.32,1.53,nan,nan,-1.09,0.24,4.17,0.13,4.31,0.14,28.65,1.51,0.02943575760633901
,,,2M05352317-0522283,83.846542,-5.374528,,,,nan,,,3933.3,12.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.898000,0.030000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.57,0.31,3933.29,12.09,3.56,1.35,1.1,12.132,0.029,2M05352317-0522283,3017365570852334592,4007.04,65.0149,4.32934,0.322911,1.27341,nan,623,-0.28,0.19,-0.09,0.21,3017365570852334336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9309,nan,nan,nan,0.62149,0.04081,-0.26636,0.14903,3.83215,0.16537,2.84702,0.37606,10.79677,0.37618,0.64052,0.05254,3.83389,0.16626,-0.25580,0.14297,0.60439,0.05509,3.81931,0.18958,-0.26767,0.15983,0.66601,0.01899,0.71390,0.28051,0.55481,0.0655,-0.39189,0.11765,-0.28,0.19,-0.09,0.21,25.57,0.31,nan,nan,-0.52,0.35,-0.17,0.39,0.54,0.35,25.58,0.31,0.03162576106679804
,,,2M05352321-0521357,83.846708,-5.359917,,,,nan,,,3132.1,14.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.756000,0.018000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.65,0.56,3132.12,14.43,53.83,1.35,1.11,12.204,0.029,2M05352321-0521357,3017365643877689856,3552.74,254.39,4.99407,0.677469,9.64076,nan,535,-1.26,0.21,-1.92,0.20,3017365643877689728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,730,nan,nan,nan,0.17242,0.00805,-1.01517,0.23525,3.62403,0.22317,4.45953,0.61174,12.40928,0.61182,0.15843,0.00996,3.66086,0.20967,-1.08771,0.23879,0.16031,0.01670,3.38647,0.18261,-0.80686,0.21961,0.12030,0.00654,0.06515,0.04531,nan,nan,nan,nan,-1.26,0.21,-1.92,0.20,47.65,0.56,nan,nan,-2.32,0.39,-3.54,0.37,4.23,0.38,47.84,0.56,0.040170567190588244
,,,2M05352332-0521254,83.847167,-5.357056,,,,nan,,,4235.7,10.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.336000,0.035000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.54,0.34,4235.67,10.56,11.89,1.41,1.17,11.187,0.044,2M05352332-0521254,3017365678237816832,4281.22,82.9829,4.80332,0.263859,1.12372,nan,556,1.51,0.23,-0.34,0.22,3017365678237816960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,732,0.41999998688697815,nan,nan,0.87799,0.04037,-0.01981,0.15460,3.86780,0.16073,2.41081,0.37804,10.36056,0.37817,0.85834,0.06419,3.87432,0.16503,-0.04030,0.14235,0.81036,0.06523,3.86464,0.17691,-0.05697,0.15104,0.98883,0.03006,1.24207,0.51434,0.71182,0.07107,-0.18635,0.12457,1.51,0.23,-0.34,0.22,29.54,0.34,nan,nan,2.78,0.42,-0.63,0.41,2.85,0.42,29.68,0.34,0.04252585744652639
,,,2M05352349-0520016,83.847875,-5.333778,,,,nan,,,4058.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.767000,0.026000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.49,1.78,4058.0,27.0,53.43,1.19,0.55,12.047,0.033,2M05352349-0520016,3017365983169196544,4006.64,85.6336,4.13447,0.352307,5.0498,nan,,nan,nan,nan,nan,3017365987477952384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,0.72083,0.05476,-0.16125,0.16424,3.84417,0.16548,2.65458,0.39661,10.60433,0.39673,0.72794,0.07037,3.85208,0.16765,-0.16426,0.15197,0.68418,0.07039,3.84079,0.18579,-0.18106,0.16506,0.78148,0.02908,0.90789,0.36802,0.61624,0.0775,-0.30453,0.13015,nan,nan,nan,nan,26.49,1.78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06186765060542282
,,,2M05352433-0522322,83.851375,-5.375611,,,,nan,,,4290.4,48.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.467000,0.029000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.14,1.61,4290.35,48.94,16.0,0.59,1.39,11.781,0.058,2M05352433-0522322,3017365570852340224,4443.13,105.165,5.10888,0.221696,1.42011,nan,98,-1.58,0.25,0.12,0.08,3017365570852340352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9317,nan,nan,nan,0.93445,0.07990,0.02412,0.18599,3.87000,0.16500,2.33521,0.43275,10.28496,0.43286,0.90284,0.09490,3.88056,0.16867,-0.00220,0.17067,0.84931,0.09420,3.87122,0.18092,-0.02087,0.17851,1.06128,0.08629,1.36725,0.67375,0.74637,0.09669,-0.14938,0.15289,-1.58,0.25,0.12,0.08,25.14,1.61,nan,nan,-2.91,0.46,0.22,0.15,2.92,0.46,25.31,1.60,0.03565723583813305
,,,2M05352433-0526003,83.851375,-5.433417,,,,nan,,,2822.5,9.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.027000,0.028000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.95,1.57,2822.52,9.19,31.32,3.75,0.22,12.434,0.037,2M05352433-0526003,3017360661716647424,2915.81,66.7505,3.99819,0.37013,2.94874,nan,342,-0.65,0.36,-0.46,0.28,3017360661716647552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3101,nan,nan,nan,0.04856,0.00284,-1.74592,0.09040,3.62864,0.06133,6.22192,0.22878,14.17167,0.22898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.65,0.36,-0.46,0.28,26.95,1.57,nan,nan,-1.20,0.66,-0.85,0.52,1.47,0.62,26.99,1.57,0.05650988065155151
,,,2M05352443-0524398,83.851792,-5.411056,,,,nan,,,4178.6,9.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.912000,0.029000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.5,0.28,4178.56,9.65,39.41,0.55,0.84,9.693,0.042,2M05352443-0524398,3017361035366738944,4125.21,51.7072,4.1491,0.153738,1.52364,nan,508,0.85,0.07,-1.81,0.17,3017361035366738688,2.4976,0.0586,42.59985,0.645,0.046,-1.040,0.040,14.308638,0.011260,1.1257238388061523,375.0,-4.344757,0.3390721082687378,0.8435556,756,0.30000001192092896,21.600000381469727,2.799999952316284,0.82411,0.04058,-0.06830,0.15104,3.86241,0.16007,2.48624,0.37194,10.43599,0.37206,0.81479,0.06267,3.86758,0.16503,-0.07985,0.14056,0.76999,0.06406,3.85880,0.17797,-0.09691,0.15022,0.92043,0.02287,1.13229,0.45341,0.67976,0.07,-0.2245,0.12227,0.85,0.07,-1.81,0.17,23.50,0.28,400.38,9.39,1.57,0.13,-3.34,0.31,3.69,0.29,23.79,0.28,0.041052026149474875
,,,2M05352445-0524010,83.851875,-5.400278,,,,nan,,,2761.7,21.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.509000,0.076000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.09,0.39,2761.69,21.16,20.71,1.05,0.91,12.283,0.098,2M05352445-0524010,,3199.28,295.097,4.31781,0.979748,39.7846,nan,269,-0.97,0.24,2.31,0.04,3017361074033059712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,757,nan,nan,nan,0.03710,0.00325,-1.96954,0.13151,3.69738,0.07900,6.75515,0.32388,14.70490,0.32402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.97,0.24,2.31,0.04,31.09,0.39,nan,nan,-1.79,0.44,4.26,0.08,4.62,0.19,31.43,0.39,0.0361622645525058
,,,2M05352445-0526314,83.851875,-5.442056,,,,nan,,,3260.0,197.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.218000,0.019000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.08,1.2,3260.0,197.0,19.86,0.92,0.69,10.838,0.03,2M05352445-0526314,3017360627356913152,3221.07,13.375,3.03644,0.0408602,22.9372,0.388493,,nan,nan,nan,nan,3017360627356913280,2.4964,0.0724,34.46022,-0.083,0.067,-1.674,0.056,15.715213,0.008414,3.658367156982422,387.0,-7.724365,0.4608030915260315,0.7328742,758,0.15000000596046448,nan,nan,0.22566,0.09683,-0.89841,0.42057,3.68540,0.24833,4.19628,1.04102,12.14603,1.04106,0.22080,0.10470,3.69724,0.22643,-0.91039,0.45792,0.21985,0.11174,3.55426,0.29290,-0.76794,0.43573,0.16708,0.05730,0.09147,0.13544,nan,nan,nan,nan,-0.08,0.07,-1.67,0.06,24.08,1.20,400.58,11.62,-0.15,0.12,-3.09,0.11,3.09,0.11,24.28,1.19,0.06393882474573595
,,,2M05352465-0522425,83.852708,-5.378472,,,,nan,,,3737.8,46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.913000,0.018000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.95,0.96,3737.85,46.02,2.23,2.43,0.61,11.635,0.029,2M05352465-0522425,3017362615914842112,3631.59,45.4053,3.66348,0.118811,32.655,0.393015,194,-0.26,0.12,-0.13,0.03,3017362615914842368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,761,nan,nan,nan,0.48398,0.05208,-0.43243,0.19085,3.79519,0.17890,3.14806,0.47172,11.09781,0.47182,0.50655,0.05445,3.79926,0.17825,-0.41163,0.18250,0.48313,0.06432,3.77616,0.22057,-0.41032,0.20082,0.49731,0.04297,0.44743,0.23375,0.45675,0.05238,-0.53701,0.15938,-0.26,0.12,-0.13,0.03,32.95,0.96,nan,nan,-0.48,0.22,-0.24,0.06,0.54,0.20,32.95,0.96,0.03605554554347162
,,,2M05352469-0524357,83.852875,-5.409917,,,,nan,,,4270.4,7.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.800000,0.024000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.77,0.34,4270.39,7.66,35.59,0.49,0.79,10.549,0.037,2M05352469-0524357,3017361035366739456,4208.42,53.6371,4.49121,0.170325,1.38167,nan,177,0.18,0.65,1.11,0.32,3017361035366739328,2.5475,0.0555,45.89804,-0.301,0.042,1.832,0.036,14.795723,0.015005,0.9720964431762695,347.0,-4.849033,0.2571961581707001,0.81927663,762,0.36000001430511475,nan,nan,0.91252,0.03741,0.00876,0.15258,3.87000,0.16235,2.36373,0.37608,10.31348,0.37621,0.88680,0.06202,3.87834,0.16457,-0.01602,0.14118,0.83489,0.06297,3.86886,0.17588,-0.03405,0.14969,1.03431,0.03277,1.32004,0.54555,0.73376,0.06944,-0.16288,0.12356,0.18,0.65,1.11,0.32,24.77,0.34,392.54,8.55,0.33,1.20,2.05,0.59,2.07,0.61,24.86,0.34,0.041328761003143435
,,,2M05352488-0525101,83.853667,-5.419472,,,,nan,,,2889.5,65.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.612000,0.018000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.83,1.74,2889.5,65.12,13.39,0.66,0.24,12.005,0.03,2M05352488-0525101,3017360833515309568,2929.19,26.9802,4.48139,0.123463,24.8066,0.610922,450,-0.34,0.25,-0.39,0.20,3017360833518069888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,764,nan,nan,nan,0.06643,0.03060,-1.49643,0.33198,3.55071,0.11822,5.62357,0.81838,13.57332,0.81844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.34,0.25,-0.39,0.20,25.83,1.74,nan,nan,-0.63,0.46,-0.72,0.37,0.95,0.41,25.85,1.74,0.047708213490433714
,,,2M05352505-0522585,83.854375,-5.382917,,,,nan,,,4431.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.757000,0.018000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.88,0.21,4431.0,7.0,27.19,0.08,0.38,9.431,0.03,2M05352505-0522585,3017362620221405184,4507.45,23.5683,4.45223,0.079193,29.8228,0.46176,,nan,nan,nan,nan,3017362620221405440,2.1824,0.1237,17.643574,-0.490,0.104,1.956,0.089,14.242658,0.003476,2.1510868072509766,390.0,7.9541974,0.9555231928825378,1.2993962,766,nan,25.700000762939453,0.20000000298023224,1.09878,0.03037,0.13915,0.15578,3.87988,0.15804,2.14134,0.38436,10.09109,0.38449,1.02206,0.05671,3.89408,0.16346,0.09419,0.14625,0.96448,0.05926,3.88697,0.17371,0.07465,0.15378,1.26655,0.06213,1.74278,0.68098,0.83891,0.07295,-0.05425,0.1266,-0.49,0.10,1.96,0.09,29.88,0.21,458.21,25.97,-0.90,0.19,3.61,0.17,3.72,0.17,30.11,0.21,0.03680078365622206
,,,2M05352508-0523467,83.854500,-5.396306,,,,nan,,,4325.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.860000,0.058000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.86,0.29,4325.0,7.0,109.87,0.77,0.05,10.175,0.069,2M05352508-0523467,3017361074033139200,4213.31,55.1087,4.2127,0.150583,3.91717,nan,,nan,nan,nan,nan,3017361074033139200,2.5838,0.0401,64.36934,-1.267,0.033,-2.396,0.030,13.486901,0.004878,1.1152353286743164,385.0,-1.0878906,0.2658710479736328,0.9598797,769,0.8199999928474426,26.600000381469727,0.8999999761581421,0.97253,0.03501,0.05077,0.15179,3.87000,0.16339,2.28571,0.37692,10.23546,0.37705,0.92930,0.06092,3.88388,0.16425,0.02097,0.14236,0.87548,0.06221,3.87521,0.17549,0.00230,0.15097,1.10811,0.03584,1.44919,0.59695,0.76827,0.07114,-0.12596,0.12445,-1.27,0.03,-2.40,0.03,31.86,0.29,387.03,6.01,-2.34,0.06,-4.42,0.06,5.00,0.07,32.25,0.29,0.03754299725435406
,,,2M05352512-0522252,83.854667,-5.373667,,,,nan,,,3028.9,7.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.300000,0.052000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.85,0.97,3028.95,7.75,8.51,0.82,0.42,12.023,0.068,2M05352512-0522252,3017362615914843648,3116.59,56.0618,4.07912,0.297787,25.7346,0.969564,504,-0.02,0.22,-0.32,0.28,3017362620221397248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,770,0.27000001072883606,nan,nan,0.12734,0.01230,-1.15797,0.23053,3.58468,0.18975,4.81728,0.58939,12.76702,0.58947,0.11899,0.00601,3.61974,0.18180,-1.23532,0.20529,0.10940,0.00641,3.41238,0.07508,-1.05868,0.09994,nan,nan,nan,nan,nan,nan,nan,nan,-0.02,0.22,-0.32,0.28,25.85,0.97,nan,nan,-0.04,0.41,-0.59,0.52,0.59,0.52,25.86,0.97,0.039409741488399215
,,,2M05352517-0523536,83.854875,-5.398222,,,,nan,,,3980.3,58.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.765000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.14,1.76,3980.26,58.62,15.5,2.19,1.6,12.583,0.2,2M05352517-0523536,,4034.84,145.174,4.99491,0.473435,4.11475,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,nan,nan,nan,0.65847,0.07766,-0.22568,0.18981,3.83585,0.17104,2.77306,0.44646,10.72280,0.44657,0.67340,0.08784,3.84100,0.17319,-0.22066,0.17673,0.63362,0.08645,3.82787,0.19687,-0.23510,0.18910,0.70950,0.06028,0.78696,0.37660,0.57742,0.08939,-0.35842,0.14993,nan,nan,nan,nan,27.14,1.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03837796500816305
,,,2M05352534-0525295,83.855583,-5.424861,,,,nan,,,2861.3,8.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.873000,0.018000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.22,0.24,2861.28,8.23,16.46,0.49,0.49,12.42,0.03,2M05352534-0525295,3017360730436517376,2914.41,56.5529,3.86065,0.368078,1.43343,nan,325,-1.16,0.08,-1.66,0.38,3017360730430635520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3095,nan,nan,nan,0.05849,0.00321,-1.60107,0.08030,3.57753,0.05410,5.86268,0.20492,13.81243,0.20514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.16,0.08,-1.66,0.38,30.22,0.24,nan,nan,-2.14,0.15,-3.06,0.70,3.73,0.58,30.45,0.25,0.052778778064832645
,,,2M05352537-0524114,83.855708,-5.403167,,,,nan,,,4223.5,17.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.394000,0.058000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.17,1.0,4223.46,17.45,18.93,2.36,0.94,11.278,0.071,2M05352537-0524114,3017361069726478848,4168.06,73.5857,4.44421,0.229162,1.3016,nan,13,-0.14,0.69,-0.42,0.08,3017361069726478976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,775,0.4099999964237213,nan,nan,0.86647,0.04740,-0.03018,0.15925,3.86665,0.16045,2.42694,0.38618,10.37669,0.38630,0.84847,0.06929,3.87290,0.16585,-0.04883,0.14691,0.80179,0.07019,3.86315,0.17814,-0.06509,0.15555,0.97420,0.03622,1.21860,0.51843,0.7041,0.07518,-0.19461,0.12901,-0.14,0.69,-0.42,0.08,27.17,1.00,nan,nan,-0.26,1.27,-0.77,0.15,0.82,0.43,27.18,1.00,0.040761573756268425
,,,2M05352543-0521515,83.855958,-5.364306,,,,nan,,,4188.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.094000,0.039000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.4,0.23,4188.0,9.0,29.41,0.72,0.47,10.769,0.043,2M05352543-0521515,3017365609517620224,4166.43,34.328,4.39856,0.119066,28.4138,0.836487,,nan,nan,nan,nan,3017365609521331968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,776,nan,nan,nan,0.83302,0.04008,-0.06028,0.15097,3.86330,0.15958,2.47377,0.37170,10.42352,0.37182,0.82187,0.06250,3.86870,0.16491,-0.07333,0.14030,0.77696,0.06378,3.86014,0.17764,-0.09040,0.14975,0.93174,0.02303,1.15044,0.46135,0.68474,0.06996,-0.21823,0.1221,nan,nan,nan,nan,28.40,0.23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.044757507978673866
,,,2M05352547-0521349,83.856125,-5.359694,,,,nan,,,4379.4,7.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.108000,0.030000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.67,0.25,4379.39,7.24,16.07,0.31,0.17,10.599,0.037,2M05352547-0521349,3017365609518429184,4424.41,31.7919,4.56378,0.10373,31.1249,0.470668,91,0.30,0.15,-1.08,0.17,3017365609510857344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,777,0.550000011920929,29.600000381469727,1.7000000476837158,1.03584,0.03390,0.09509,0.15305,3.87358,0.16028,2.21057,0.37952,10.16032,0.37965,0.97565,0.05952,3.88929,0.16392,0.05843,0.14438,0.91952,0.06141,3.88139,0.17477,0.03916,0.15255,1.18161,0.04111,1.57781,0.64760,0.80291,0.07293,-0.08918,0.12571,0.30,0.15,-1.08,0.17,31.67,0.25,nan,nan,0.55,0.28,-1.99,0.31,2.07,0.31,31.74,0.25,0.047483167607756206
