_RAJ2000,_DEJ2000,_r,m_ID,ID,Nvis,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,Sp
83.81115694,-5.65301889,0.265906,2,2M05351467-0539108,6,83.811157,-5.653019,231.372,0,27.503599,0.034024,0.460614,0.052505,4,,,261,,,4,1.13072,5.187215,65540,,4,,,4,,,13.9894,GKg_c,75499136,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5271,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.811305,-5.35176,0.036226,1,2M05351471-0521063,6,83.811305,-5.35176,183.55,0,30.3319,0.033099,0.854447,0.078068,512,4294.302,74.943,67108864,4.5661,0.1167,0,0.558573,3.675962,65536,,0,-0.369129,0.0101397,0,-0.283145,0.005327,126.882,GKg_b,1408,0,-0.058536,0.009091,0,-0.268558,0.023866,0,0.216283,0.047363,0,-0.25556,0.011361,512,,,0,-0.433029,0.011793,0,-0.584841,0.017615,0,-0.255119,0.010061,512,,,512,,,0,0.073755,0.017995,0,0.019723,0.011813,257,,,512,,,512,,,0,0.132923,0.034155,0,0.098294,0.025087,0,-0.407959,0.010486,0,0.269444,0.111207,0,-0.0747,0.020957,0,0.393685,0.050884,512,,,,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
83.81146889,-5.57133,0.184253,1,2M05351475-0534167,2,83.811469,-5.57133,49.3224,0,26.0928,0.028846,0.074389,0.040935,4,,,4,,,260,0.339016,1.0,4,7.77428,4,,,4,,,1.60365,Md_c,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81198194,-5.63486806,0.24774,2,2M05351487-0538055,2,83.811982,-5.634868,61.4862,2048,25.2428,0.063074,0.0,0.063074,4,,,4,,,4,0.530286,1.0,4,15.68556,4,,,4,,,2.22392,Md_c,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81198194,-5.63486806,0.24774,2,2M05351487-0538055,2,83.811982,-5.634868,76.8508,2048,25.744499,0.046005,0.0,0.046005,4,,,4,,,260,0.415203,1.0,4,15.13213,4,,,4,,,2.08492,Md_c,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81214611,-5.61087889,0.223755,2,2M05351491-0536391,2,83.812146,-5.610879,79.5169,2048,27.5075,0.035474,0.0,0.035474,4,,,4,,,4,0.658688,1.0,4,14.32518,4,,,4,,,3.04145,Md_c,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81214611,-5.61087889,0.223755,2,2M05351491-0536391,2,83.812146,-5.610879,64.5548,512,27.182501,0.043215,0.0,0.043215,4,,,4,,,4,0.681224,1.0,4,14.61504,4,,,4,,,2.4377,Md_d,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.812455,-5.36663194,0.021521,1,2M05351498-0521598,1,83.812455,-5.366632,200.427,512,29.359501,0.024384,0.0,0.024384,4,,,4,,,4,0.940613,1.0,4,26.46062,4,,,4,,,73.5529,GKd_c,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81374194,-5.66562389,0.278449,1,2M05351529-0539562,1,83.813742,-5.665624,78.1593,0,24.6059,0.031881,0.0,0.031881,4,,,4,,,4,1.226326,1.0,4,13.07073,4,,,4,,,2.40503,Md_c,8389248,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81394194,-5.317265,0.070119,1,2M05351534-0519021,1,83.813942,-5.317265,65.3509,0,31.8458,0.098088,0.0,0.098088,4,,,4,,,260,0.341672,12.731546,65540,,261,,,4,,,4.65318,Mg_b,8389760,4,,,4,,,260,,,4,,,260,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,261,,,261,,,4,,,4,,,4,,,4,,,4,,,261,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81440194,-5.29397889,0.093342,1,2M05351545-0517383,4,83.814402,-5.293979,104.574,4,27.254299,0.06927,0.554421,0.219855,4,,,4,,,260,0.311875,1.0,4,17.84843,4,,,4,,,3.99016,Md_b,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81447306,-5.456315,0.069226,1,2M05351547-0527227,1,83.814473,-5.456315,79.3463,512,27.8923,0.033347,0.0,0.033347,4,,,4,,,4,0.559255,1.0,4,10.59742,4,,,4,,,5.49705,Md_d,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81454,-5.586635,0.199459,1,2M05351548-0535118,1,83.81454,-5.586635,70.7967,512,28.7726,0.035828,0.0,0.035828,4,,,4,,,260,0.404688,1.0,4,12.30835,4,,,4,,,2.91817,Md_d,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81478889,-5.42056806,0.03358,1,2M05351554-0525140,1,83.814789,-5.420568,300.044,512,24.143299,0.036335,0.0,0.036335,4,,,261,,,4,1.355127,4.948477,65540,,4,,,4,,,66.0694,GKg_d,75498624,269,,,269,,,2317,,,269,,,269,,,269,,,269,,,269,,,269,,,2317,,,269,,,269,,,2317,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81486694,-5.16423194,0.223022,2,2M05351556-0509512,6,83.814867,-5.164232,69.7048,0,33.665798,0.0326,0.278885,0.066199,4,,,261,,,4,1.656914,4.970442,65540,,4,,,4,,,7.11377,Mg_b,8390272,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81486694,-5.16423194,0.223022,2,2M05351556-0509512,6,83.814867,-5.164232,60.4044,0,33.436699,0.044621,0.0,0.044621,4,,,260,,,4,1.172968,4.911469,65540,,4,,,4,,,4.41642,Mg_b,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81496694,-5.57962889,0.192446,1,2M05351559-0534466,3,83.814967,-5.579629,37.8002,1024,27.393801,0.080396,0.296182,0.113662,261,,,4,,,260,0.349454,12.762123,65540,,261,,,4,,,2.40819,Mg_c,75501184,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,260,,,261,,,4,,,261,,,261,,,2309,,,260,,,4,,,261,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81507694,-5.40084611,0.014108,1,2M05351561-0524030,1,83.815077,-5.400846,147.922,512,43.016899,0.04349,0.0,0.04349,4,,,4,,,260,0.316475,4.520089,65540,,4,,,4,,,78.9223,GKg_c,8388992,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.815155,-5.38237194,0.006026,1,2M05351563-0522565,1,83.815155,-5.382372,448.813,0,30.490299,0.016221,0.0,0.016221,4,,,261,,,4,1.452847,4.291242,65540,,4,,,4,,,36.3664,GKg_b,75498624,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81530306,-5.29646806,0.090817,1,2M05351567-0517472,1,83.815303,-5.296468,85.6536,0,29.306299,0.066281,0.0,0.066281,4,,,261,,,260,0.405499,4.906672,65540,,4,,,4,,,7.22637,Mg_b,75499136,269,,,2317,,,269,,,269,,,269,,,2317,,,2317,,,269,,,269,,,269,,,269,,,269,,,2317,,,2317,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81532306,-5.425885,0.038815,1,2M05351567-0525331,2,83.815323,-5.425885,124.753,0,30.4534,0.111558,2.19505,0.239117,4,,,261,,,260,0.305225,6.116372,65540,,4,,,4,,,57.5307,Mg_b,75498880,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81538889,-5.47097889,0.083826,2,2M05351569-0528155,6,83.815389,-5.470979,37.5551,512,28.809401,0.042785,0.407016,0.091649,4,,,261,,,260,0.378181,4.795052,65540,,4,,,4,,,3.76782,Mg_d,8392320,269,,,2317,,,2317,,,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81538889,-5.47097889,0.083826,2,2M05351569-0528155,6,83.815389,-5.470979,36.5955,512,28.0056,0.081468,0.0,0.081468,4,,,4,,,4,0.708941,1.0,4,13.72145,4,,,4,,,3.99319,Md_d,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81547694,-5.44121611,0.054094,3,2M05351571-0526283,7,83.815477,-5.441216,196.297,0,26.9895,0.016887,0.303273,0.035388,512,3650.177,61.443,134217728,3.3998,0.0503,256,0.330103,1.0,0,12.3197,0,-0.296039,0.0125514,0,-0.057935,0.004297,43.3212,Md_b,0,0,-0.153063,0.004776,0,-0.170116,0.021891,0,-0.402237,0.060682,0,-0.215964,0.005843,512,,,0,-0.244648,0.01389,0,-0.466011,0.021029,0,-0.186207,0.011012,512,,,512,,,512,,,0,-0.337692,0.012524,512,,,512,,,512,,,512,,,512,,,0,-0.125679,0.013753,0,-0.073256,0.0846,0,-0.36947,0.030239,0,-0.080014,0.040494,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
83.81547694,-5.44121611,0.054094,3,2M05351571-0526283,7,83.815477,-5.441216,102.275,512,26.9664,0.026611,0.0,0.026611,4,,,4,,,260,0.375985,1.0,4,9.53323,4,,,4,,,10.392,Md_c,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81547694,-5.44121611,0.054094,3,2M05351571-0526283,7,83.815477,-5.441216,67.8004,512,26.483101,0.039494,0.0,0.039494,4,,,4,,,260,0.383725,1.0,4,12.72038,4,,,4,,,7.24002,Md_d,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.815825,-5.55342889,0.166234,2,2M05351579-0533123,4,83.815825,-5.553429,124.318,2048,26.1425,0.031143,0.097643,0.058603,512,3871.76,84.039,134217728,3.9208,0.0477,256,0.346497,1.0,0,13.82929,0,-0.211429,0.0159729,0,-0.055362,0.005506,4.75981,Md_a,640,0,-0.034723,0.008646,0,0.023326,0.031512,256,,,0,-0.087787,0.011025,512,,,0,-0.110849,0.018822,0,-0.166571,0.039275,0,-0.081798,0.015787,512,,,512,,,512,,,0,-0.035375,0.019967,512,,,512,,,512,,,512,,,512,,,0,-0.186359,0.017514,0,0.064174,0.131304,0,-0.04062,0.039311,0,0.154515,0.067711,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5271
83.815825,-5.55342889,0.166234,2,2M05351579-0533123,4,83.815825,-5.553429,136.124,1024,27.145399,0.028083,0.0,0.028083,4,,,4,,,260,0.39067,1.0,4,12.58636,4,,,4,,,5.13748,Md_c,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5271,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81595611,-5.01006806,0.377162,1,2M05351582-0500362,1,83.815956,-5.010068,43.7861,0,28.770399,0.0669,0.0,0.0669,4,,,4,,,4,0.912597,1.0,260,1.64055,4,,,4,,,0.996535,GKd_b,41945728,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81614306,-5.37578694,0.011724,1,2M05351587-0522328,1,83.816143,-5.375787,75.5945,512,709.304016,0.030081,0.0,0.030081,4,,,4,,,4,2.627241,1.0,260,1.56715,4,,,260,,,28.2748,Fd_d,8388992,4,,,4,,,260,,,4,,,4,,,260,,,4,,,4,,,261,,,260,,,4,,,260,,,260,,,4,,,260,,,260,,,4,,,4,,,4,,,4,,,4,,,133389,,,,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81644806,-5.68652889,0.299318,3,2M05351594-0541115,5,83.816448,-5.686529,51.4235,2048,23.396799,0.058006,0.369524,0.109264,512,3391.427,84.372,33554432,3.1979,0.0467,256,0.415136,1.0,0,11.59578,0,-0.659789,0.0349947,0,-0.063607,0.010114,2.43607,Md_a,2688,0,-0.008442,0.0099,0,0.054576,0.047967,257,,,0,-0.05578,0.011987,512,,,0,-0.100938,0.03531,0,-0.314371,0.071125,0,-0.072697,0.028236,512,,,512,,,512,,,0,-0.223822,0.03736,512,,,512,,,512,,,512,,,512,,,0,-0.658109,0.037896,0,0.349334,0.159841,0,-0.13218,0.10025,0,0.237585,0.093765,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5271
83.81644806,-5.68652889,0.299318,3,2M05351594-0541115,5,83.816448,-5.686529,53.6993,0,23.7971,0.062949,0.0,0.062949,4,,,4,,,4,0.571637,1.0,4,11.54782,4,,,4,,,2.01892,Md_c,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5271,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81644806,-5.68652889,0.299318,3,2M05351594-0541115,5,83.816448,-5.686529,41.3817,0,23.138901,0.094118,0.0,0.094118,4,,,260,,,4,0.427681,6.534039,65540,,4,,,4,,,1.25396,Mg_c,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81647194,-5.24973194,0.137507,1,2M05351595-0514590,2,83.816472,-5.249732,130.245,0,29.207199,0.057285,0.961929,0.121199,4,,,4,,,4,0.699552,1.0,4,17.03335,4,,,4,,,4.66713,GKd_a,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81650194,-5.28265389,0.10459,1,2M05351596-0516575,1,83.816502,-5.282654,95.0582,0,29.229401,0.033222,0.0,0.033222,4,,,261,,,4,0.480873,4.606,65540,,4,,,4,,,5.12743,Mg_b,8390272,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,2317,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.81653611,-5.65411,0.266899,1,2M05351596-0539147,1,83.816536,-5.65411,288.424,0,54.335899,0.010184,0.0,0.010184,4,,,4,,,4,1.172703,3.631263,65540,,4,,,4,,,2.41452,GKg_c,41943680,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81694306,-5.34341806,0.043839,1,2M05351606-0520363,1,83.816943,-5.343418,232.759,0,24.2605,0.020483,0.0,0.020483,4,,,4,,,260,0.322812,1.0,4,16.63412,4,,,4,,,22.9456,Md_b,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.81707694,-5.403135,0.016002,1,2M05351609-0524112,1,83.817077,-5.403135,84.8959,512,26.180401,0.134254,0.0,0.134254,4,,,260,,,4,0.436124,7.75773,65540,,4,,,4,,,24.5527,Mg_c,75498624,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
