HC2000,ID_apogee,theta_orionis,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,year,month,day,itime,sci_frames,tel_frames,teff,teff_e,teff_nirspec,teff_e_nirspec,logg,logg_e,vsini,vsini_e,rv_nirspec,rv_helio,rv_e_nirspec,airmass,airmass_e,pwv,pwv_e,veiling,veiling_e,veiling_param_O32,veiling_param_O33,veiling_param_O34,veiling_param_O35,lsf,lsf_e,noise,noise_e,model_dip_O32,model_std_O32,model_dip_O33,model_std_O33,model_dip_O34,model_std_O34,model_dip_O35,model_std_O35,wave_offset_O32,wave_offset_O32_e,flux_offset_O32,flux_offset_O32_e,wave_offset_O33,wave_offset_O33_e,flux_offset_O33,flux_offset_O33_e,wave_offset_O34,wave_offset_O34_e,flux_offset_O34,flux_offset_O34_e,wave_offset_O35,wave_offset_O35_e,flux_offset_O35,flux_offset_O35_e,snr_O32,snr_O33,snr_O34,snr_O35,Kmag,Kmag_e,Hmag,Hmag_e,mass_literature,mass_e_literature,teff_chris,teff_e_chris,vr_chris,vr_e_chris,vsini_chris,vsini_e_chris,veiling_param_O33_chris,rv_apogee,rv_e_apogee,teff_apogee,teff_e_apogee,vsini_apogee,vsini_e_apogee,veiling_apogee,Hmag_apogee,Hmag_e_apogee,ID_2MASS,ID_gaia_dr2,teff_kounkel,teff_e_kounkel,logg_kounkel,logg_e_kounkel,rv_mean_kounkel,rv_mean_e_kounkel,ID_kim,pmRA_kim,pmRA_e_kim,pmDE_kim,pmDE_e_kim,ID_gaia,plx,plx_e,plx_over_e,pmRA_gaia,pmRA_e_gaia,pmDE_gaia,pmDE_e_gaia,Gmag,Gmag_e,bp_rp,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_excess_noise,ruwe,ID_hillenbrand,m_ID,Parenago,Mem,Imag,l_V-I,V-I,logT,AV,log_L_,mass_Hillenbrand,log_age_,recno,ID_2MASS_tobin,rv_tobin,rv_e_tobin,Vmag_tobin,V-I_tobin,mass_BHAC15,mass_e_BHAC15,logL_BHAC15,logL_e_BHAC15,logg_BHAC15,logg_e_BHAC15,Mk_BHAC15,Mk_e_BHAC15,mk_BHAC15,mk_e_BHAC15,mass_MIST,mass_e_MIST,logg_MIST,logg_e_MIST,logL_MIST,logL_e_MIST,mass_Feiden,mass_e_Feiden,logg_Feiden,logg_e_Feiden,logL_Feiden,logL_e_Feiden,mass_Palla,mass_e_Palla,logL_Palla,logL_e_Palla,mass_DAntona,mass_e_DAntona,logL_DAntona,logL_e_DAntona,pmRA,pmRA_e,pmDE,pmDE_e,vr,vr_e,dist,dist_e,vRA,vRA_e,vDE,vDE_e,vt,vt_e,v,v_e,sep_to_trapezium,vrel_MIST,vrel_e_MIST,vrel_BHAC15,vrel_e_BHAC15,vrel_Feiden,vrel_e_Feiden,vrel_Palla,vrel_e_Palla
,2M05352004-0525375,,83.8335,-5.42708333,,,,,,,,,4135.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.118,0.026,,,,,,,,,,,,26.74,0.66,4135.0,33.0,11.75,0.79,0.56,10.642,0.033,b'2M05352004-0525375',3.017360902234822e+18,4171.46,18.6521,4.3902,0.0634576,26.7125,0.245601,,,,,,3017360902234822016,2.570694087403599,0.052918717,47.087505,-0.1217699256837319,0.04593981,-0.4537285188638262,0.039728902,14.570752,0.0104051407149497,0.9395323,379.0,-2.1962721,0.29188862,0.919807,636.0,,0.0,99.0,13.4,,2.46,3.575,1.6,0.04,0.29,5.11,926.0,,,,,,0.785,0.0609022556390977,-0.1035,0.1679033649698015,3.857,0.1650375939849622,2.5455,0.4017515099223467,10.49524800662854,0.4018678368611781,0.7828476733213775,0.078232792540433,3.862196046824038,0.1681072778801353,-0.1100832916868932,0.1564728265946399,0.7379996614581149,0.0791192189685424,3.85245269998446,0.183018899804733,-0.1271671292658374,0.1676126181798532,0.8682634730538923,0.0450402313301483,1.048562874251497,0.4669213603218506,0.6568138424523504,0.0816664755094653,-0.2534145585100384,0.1370024563040868,-0.1217699256837319,0.04593981,-0.4537285188638262,0.039728902,26.74,0.66,389,3,-0.22452669517120594,0.08472427454207118,-0.8366118667922546,0.07353812070337493,0.8662168622822605,0.07438005511363399,26.754026456825187,0.65965837458075,2.532869774056825,0.8810680028917489,0.8258584599611077,0.9137758240617307,0.6773868196819883,0.856449990025664,0.8291675520108133,0.9908872583157042,0.9067375716058754
,2M05352016-0526390,,83.834,-5.44416667,,,,,,,,,4422.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.193,0.019,,,,,,,,,,,,29.18,1.03,4422.0,8.0,53.5,1.09,0.15,9.444,0.032,b'2M05352016-0526390',3.017360313812223e+18,4429.95,17.3942,4.17271,0.0568474,28.143,0.628802,,,,,,3017360313812222720,2.570694087403599,0.022690179,113.80133,-0.03366616530723876,0.02231828,1.8124361699692189,0.018136194,12.5947,0.003025922197932,1.6681108,395.0,-0.2635911,0.14628707,0.9897106,641.0,,1962.0,99.0,11.51,,1.74,3.719,2.24,0.91,2.24,5.99,931.0,,,,,,1.0878048780487806,0.0319394213381555,0.1314634146341463,0.1561733203505355,3.878780487804878,0.1581939421338156,2.1534146341463414,0.3848685491723468,10.10316264077488,0.384989977428795,1.0137876301878177,0.0581200095499485,3.893250332691194,0.1636231674013164,0.087940222894388,0.146574682360993,0.9564146398524536,0.0605836469028863,3.886022922133084,0.174001058108594,0.0684260727799694,0.1542238343972888,1.2507862759113653,0.0600938967136149,1.711330712413629,0.6774988262910797,0.832635323802904,0.0736375829753509,-0.0603437359111832,0.1271246261683445,-0.03366616530723876,0.02231828,1.8124361699692189,0.018136194,29.18,1.03,389,3,-0.06207569556340526,0.04115456829875757,3.341878556359444,0.04221982128078168,3.342455037458958,0.0422248846966511,29.37080873379953,1.0233198425828234,3.513407897885669,3.4195359842362216,1.0361628976771382,3.3549899595967148,1.0833203537424392,3.4160106241830137,1.0367790427314816,3.314158990788149,1.034019392150085
,2M05352017-0523085,,83.83404167,-5.38569444,,,,,,,,,3867.8,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.455,0.018,,,,,,,,,,,,29.24,1.64,3867.8,12.47,40.21,1.46,0.95,11.154,0.029,b'2M05352017-0523085',0.0,3779.31,92.801,4.09704,0.246255,3.88263,0.0,441.0,-2.14,0.69,-0.87,0.29,,2.570694087403599,,,,,,,,,,,,,,3075.0,,0.0,0.0,,,,,,,,,934.0,,,,,,0.5732867132867134,0.0372911261940672,-0.3220559440559439,0.1536851796192928,3.821986013986014,0.1689726043237809,2.946097902097902,0.389234421067697,10.89584590872644,0.389354487739004,0.5944523661258546,0.0475599617331152,3.823431415142138,0.1672148803203954,-0.3068538008877787,0.1453476064668949,0.5636774155424039,0.0531939997928867,3.806186175508389,0.1946790925584083,-0.3140032846888287,0.1638858626180098,0.6053703703703706,0.0210893348431183,0.6120222222222225,0.252325861389436,0.5232791807568088,0.0589365382726531,-0.4385468124799229,0.121895455687609,-2.14,0.69,-0.87,0.29,29.24,1.64,389,3,-3.9458604000000004,1.2726272795159626,-1.6041582,0.5348624947351608,4.259476238566827,1.1961213146720715,29.54861651290827,1.6320050966174287,0.9820497555341264,4.867988588936488,1.670065094265276,4.873878958560835,1.6610257012063439,4.8729269378456594,1.670553588550399,4.857645948402421,1.6716612271024525
,2M05352054-0524208,,83.83558333,-5.40577778,,,,,,,,,3572.29,50.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.105,0.033,,,,,,,,,,,,27.47,0.21,3572.29,50.85,7.87,1.48,1.64,11.756,0.06,b'2M05352054-0524208',3.017361108393219e+18,3579.5,259.849,4.93978,0.771944,4.78334,0.0,104.0,-0.58,0.2,-0.92,0.05,,2.570694087403599,,,,,,,,,,,,,,652.0,,0.0,99.0,15.12,,3.37,,,,,,952.0,,,,,,0.3810617977528089,0.0411257574770312,-0.5821949438202247,0.2064027489909457,3.762424719101124,0.189153306835212,3.471965168539326,0.5307839314934002,11.421713175167865,0.5308719850493031,0.4028651629960799,0.042504260985158,3.762680873497571,0.1876408818582084,-0.5531353467094151,0.2060976857525941,0.3966566010823721,0.0538029676271084,3.729422465364448,0.2676926008517279,-0.5279680523026942,0.2319262693951208,0.3645373797187269,0.0389526194198963,0.2663105107327906,0.165270076845034,,,,,-0.58,0.2,-0.92,0.05,27.47,0.21,389,3,-1.0694388,0.36886421741578573,-1.6963512000000003,0.09311658519705286,2.0053196106074664,0.21212981266271394,27.543097261213866,0.2100113466604086,1.5122223669534947,2.0140817545313503,0.418348164940833,2.0770046452696906,0.5446917479284152,1.9842752112471336,0.42617354339141417,2.035877270969959,0.464095507172855
,2M05352056-0520431,,83.83566667,-5.34530556,,,,,,,,,3498.69,252.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,0.033,,,,,,,,,,,,29.39,1.53,3498.69,252.68,17.07,1.19,0.55,11.331,0.029,b'2M05352056-0520431',3.017365884396342e+18,3216.04,18.3539,2.95432,0.0601314,29.2727,0.584352,192.0,-0.29,0.05,0.28,0.82,,2.570694087403599,,,,,,,,,,,,,,651.0,,0.0,99.0,15.37,,,,,,,,954.0,,,,,,0.3397134831460674,0.1524813362723132,-0.6524870786516853,0.4100522435897434,3.745885393258427,0.2617820246440703,3.629088764044944,0.9785008699633696,11.578836770673483,0.9785486370629044,0.3589080889674089,0.1623702384761632,3.74593120617565,0.2531412574213554,-0.6225532817496401,0.4257599132563018,0.3577964676572823,0.154454308120991,3.700187876819794,0.3304352232296357,-0.5796622848133507,0.4047531918489697,0.3100592153960031,0.176887751216512,0.2145562546262029,0.3400335825407308,,,,,-0.29,0.05,0.28,0.82,29.39,1.53,389,3,-0.5347194,0.09228518285965523,0.5162808000000001,1.511970442551573,0.7432837285888882,1.0523105447250356,29.399397454730003,1.529742307568246,2.770115560292752,2.832495166370407,1.607834875354484,2.959278702391202,1.5746412353487098,2.815777178152738,1.6091145170001948,3.1088013065421065,1.6433740270764063
,2M05352067-0523531,,83.836125,-5.39808333,,,,,,,,,2978.36,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.588,0.041,,,,,,,,,,,,25.7,0.2,2978.36,7.07,10.68,1.18,0.3,11.041,0.059,b'2M05352067-0523531',3.017361104086335e+18,3109.66,79.7064,4.29306,0.435439,1.63507,0.0,72.0,0.09,0.12,0.31,0.05,,2.570694087403599,,,,,,,,,,,,,,659.0,,0.0,84.0,14.03,,4.15,,,,,,959.0,,,,,,0.10265,0.01351835839599,-1.2467499999999998,0.1953987468671685,3.54265,0.1505614661654142,5.01085,0.4946546992481218,12.96059800662854,0.4947491829875485,0.1005241901763106,0.0028165197806164,3.598584313187737,0.1625836272472458,-1.308056330262469,0.1715814460374408,,,,,,,,,,,,,,,0.09,0.12,0.31,0.05,25.7,0.2,389,3,0.1659474,0.2212669011901238,0.5715966,0.09229832867522576,0.5951984649663673,0.1080074799518582,25.70689131755721,0.19996202310051478,1.2565448651812345,3.024984402575237,0.4398669949659729,2.0895694481729716,0.4139021120307041,,,,
,2M05352076-0521550,,83.8365,-5.36527778,,,,,,,,,4288.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.667,0.061,,,,,,,,,,,,25.24,1.53,4288.0,14.0,10.22,0.71,0.58,10.388,0.075,b'2M05352076-0521550',3.017365643870379e+18,4284.26,50.7194,4.47636,0.158343,25.1335,0.591469,,,,,,3017365643870379008,2.570694087403599,0.048122924,51.249027,-0.9855310836182559,0.043201596,0.033454215473820104,0.034043163,14.943062,0.0049824162162058,1.1547499,387.0,-6.634178,0.26293862,0.76876783,661.0,,1958.0,99.0,13.48,,1.57,3.58,0.0,-0.39,0.45,6.11,964.0,b'0535207-052155',24.1,1.4,15.05,1.57,0.931868131868132,0.0438775510204081,0.0223076923076923,0.1576847290640394,3.87,0.1635714285714284,2.3385714285714285,0.3854187192118226,10.288319435199968,0.3855399741887716,0.9011124905753052,0.0669528443002489,3.880341171818183,0.1651791084253899,-0.0037590929438165,0.14608472472104,0.8475936663382515,0.0675427353898771,3.870944002024504,0.1764134025682362,-0.0224284457128248,0.154551862592372,1.058108108108108,0.0432158119658119,1.3616891891891891,0.5809449786324787,0.7448861072884208,0.0736715459790939,-0.1509718652013898,0.128492465447093,-0.9855310836182559,0.043201596,0.033454215473820104,0.034043163,25.24,1.53,389,3,-1.8171813438403575,0.08088107071690119,0.061684889743557944,0.06277262916008955,1.8182280005610192,0.08086535505486453,25.30540560951403,1.526056546970528,1.759277389606005,2.6553562033096156,1.6147434358746178,2.64870622692125,1.5533451648589287,2.6750410419746435,1.5770344439928794,2.5084542407003623,1.5671267357881062
,2M05352082-0521216,,83.83675,-5.356,,,,,,,,,4020.81,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.616,0.049,,,,,,,,,,,,32.46,0.26,4020.81,16.31,35.5,1.37,1.42,11.484,0.062,b'2M05352082-0521216',3.01736564387759e+18,4019.79,89.4541,4.18319,0.362359,6.97789,0.0,34.0,0.7,2.17,0.83,0.91,,2.570694087403599,,,,,,,,,,,,,,662.0,,0.0,95.0,14.39,,1.78,3.623,0.87,-0.57,0.83,7.07,966.0,,,,,,0.6904015748031496,0.0459108356657336,-0.1905582677165354,0.1540563907770225,3.839040157480315,0.1645910835665736,2.7091968503937007,0.3788973277355725,10.65894485702224,0.3790206690191905,0.7017615260418806,0.0609867591471273,3.846992725932685,0.1664093167016149,-0.1908026051015343,0.1446322364113623,0.6595160180913908,0.0612923741391595,3.8347699089082754,0.1854760752847488,-0.2069507377499998,0.1590488165126292,0.7470462962962963,0.017233145227548,0.8500377777777777,0.3258466732783355,0.5969381333114115,0.0722706039492764,-0.3295315626991108,0.1215287788967427,0.7,2.17,0.83,0.91,32.46,0.26,389,3,1.290702,4.001188581604526,1.5304038,1.6779541098032211,2.0020108500850933,2.8809050832200285,32.52167965286939,0.3143176372535469,2.2246468489274718,5.17928552612572,0.43078028818369,5.2449977832070855,0.4389661623624018,5.138288804662115,0.43409775162511127,5.524633291464756,0.465183095506557
,2M05352103-0522250,,83.837625,-5.37361111,,,,,,,,,3725.53,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.099,0.075,,,,,,,,,,,,27.16,0.18,3725.53,8.1,16.62,0.72,0.83,11.939,0.075,b'2M05352103-0522250',3.0173640933835745e+18,3632.41,1177.18,4.09512,3.78714,3.16048,0.0,86.0,-1.02,0.09,1.41,0.72,,2.570694087403599,,,,,,,,,,,,,,9275.0,,0.0,0.0,17.22,,4.37,,,,,,977.0,,,,,,0.4761337579617836,0.0261294968717413,-0.443412738853503,0.1578876677852348,3.792840127388535,0.1703558133472369,3.171598726114649,0.4062110858101628,11.121346732743188,0.406326136020892,0.4986626935348343,0.0295188886846086,3.796746128321861,0.1704563567917358,-0.4214665239532151,0.1533172920298678,0.4758970829710164,0.0408461210869685,3.773042524390228,0.2085783791719935,-0.4195077539144576,0.1771460108212886,0.4871215880893302,0.0112757342047128,0.4319892059553353,0.1835996328812544,0.4502217572128455,0.0381459699803149,-0.5466717993249887,0.1307302157024925,-1.02,0.09,1.41,0.72,27.16,0.18,389,3,-1.8807372,0.16658006239079154,2.5998426,1.3277305987257655,3.208793224911602,1.0803092132905792,27.348893103016778,0.21913398333928708,1.4640455048296384,2.3352439581688307,0.3829575166635361,2.3705812663830654,0.4323066829095333,2.3378989180320575,0.3877586231295406,2.3599797289445936,0.381130910168821
,2M05352115-0525569,,83.838125,-5.43247222,,,,,,,,,4107.03,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.922,0.018,,,,,,,,,,,,22.19,0.23,4107.03,7.56,29.68,0.54,0.45,10.752,0.03,b'2M05352115-0525569',3.017360696076379e+18,4039.15,27.6803,4.00167,0.111915,21.4646,0.849152,612.0,1.04,0.26,-0.11,0.16,3017360696076379392,2.570694087403599,0.056587625,42.611732,1.2493555656721695,0.052533515,-0.10999999999999999,0.045367,15.240255,0.016320948339526,1.2540236,401.0,-0.011548566,0.35973084,0.9987455,674.0,,0.0,99.0,15.02,,,3.571,0.0,-1.0,0.49,7.11,979.0,,,,,,0.7616916666666664,0.0383661202185796,-0.1244775000000001,0.1478573554788614,3.852338333333333,0.1628949453551913,2.585124166666667,0.3683760569456433,10.534872173295206,0.3685029198112504,0.7627237771883811,0.0588203914237395,3.858619894086048,0.1648892016578587,-0.1295700676470899,0.1383078763191754,0.7179089482630706,0.0599053543246735,3.848280617973888,0.1804665625390211,-0.1467745110458689,0.1505723401132334,0.834766467065868,0.0137772818707572,0.994800179640718,0.3759440162182557,0.6420768654336425,0.0668866888381514,-0.2719831495536104,0.1186490581252498,1.04,0.26,-0.11,0.16,22.19,0.23,389,3,1.9176144,0.4796316506428657,-0.2028246,0.29502174670928927,1.9283108684681838,0.4779845212734559,22.273627517884297,0.23284306486709147,2.938850922904249,4.935401624143644,0.4136118626270144,4.966372160088574,0.33803756760838527,4.952340956189746,0.42312000565038765,4.949781969025094,0.4451740462921934
,2M05352139-0526439,,83.839125,-5.44552778,,,,,,,,,4386.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.397,0.026,,,,,,,,,,,,26.03,0.21,4386.0,7.0,19.74,0.17,0.13,9.635,0.038,b'2M05352139-0526439',3.0173606273570386e+18,4417.48,20.8031,4.34602,0.0800241,26.2609,0.344994,,,,,,3017360627357038592,2.570694087403599,0.0407754,57.98709,-1.2398445328716228,0.037598442,0.5610242812805095,0.030476298,12.906979,0.0043654203432685,1.7555819,378.0,10.754532,0.2843508,1.418147,683.0,,1975.0,99.0,11.76,,1.85,3.623,1.05,0.53,0.47,4.92,994.0,,,,,,1.0439024390243905,0.0333495618305744,0.1007317073170731,0.1532424537487828,3.874390243902439,0.159873417721519,2.2017073170731707,0.379844206426485,10.15145532370171,0.3799672403436421,0.981445173319856,0.0589952596397933,3.889901416495282,0.163840397398993,0.0630229443987885,0.1444718419454543,0.9251501893664964,0.0610271684141118,3.882139220709451,0.1746447289407851,0.0436690103445805,0.1525563184307413,1.1905405405405405,0.0434452871072589,1.593445945945946,0.6513607800650055,0.807519931160483,0.0727846108890775,-0.0847056667743314,0.1256715775712406,-1.2398445328716228,0.037598442,0.5610242812805095,0.030476298,26.03,0.21,389,3,-2.28609974038067,0.07153298858574095,1.0344502312818804,0.05675749633539126,2.509250745534951,0.07000334034364201,26.15066422299762,0.20913891588998304,3.686491481063096,2.347581810037716,0.3218617514067338,2.29809618001894,0.40503141784654323,2.3475462978365034,0.3230538417017014,2.2831914996636398,0.32774958294108186
,2M05352162-0526576,,83.84008333,-5.44933333,,,,,,,,,3061.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.781,0.018,,,,,,,,,,,,30.06,1.01,3061.0,9.0,72.25,0.95,0.33,12.089,0.03,b'2M05352162-0526576',3.01736024939992e+18,3262.04,72.8635,4.58833,0.211402,3.54652,0.0,,,,,,,2.570694087403599,,,,,,,,,,,,,,688.0,,0.0,99.0,14.78,,3.26,,,,,,999.0,b'0535216-052657',0.0,0.0,18.04,3.26,0.1428571428571428,0.0087878787878787,-1.1178571428571429,0.2283333333333334,3.6092857142857135,0.1993939393939392,4.722857142857142,0.583030303030303,12.672605149485682,0.5831104670902452,0.1306881912248349,0.006878888111942,3.6331463341548327,0.1942818208057835,-1.1892382690090706,0.2212434917329309,0.1247082185356707,0.0092704058692462,3.3930494821875548,0.1032831139903698,-0.963335364671872,0.1339083706630575,,,,,,,,,,,,,30.06,1.01,389,3,,,,,,,,,3.9205990545069644,,,,,,,,
,2M05352166-0525264,,83.84025,-5.424,,,,,,,,,4209.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.504,0.018,,,,,,,,,,,,25.74,0.18,4209.0,12.0,12.44,1.36,0.59,10.887,0.034,b'2M05352166-0525264',3.017360726129087e+18,4217.04,52.3413,4.62468,0.150224,24.9692,0.659766,,,,,,3017360726129086848,2.570694087403599,0.07580613,33.554516,0.21287909597233257,0.086297564,0.12921428327516002,0.071787946,15.512085,0.0048984989386187,0.90914917,310.0,-5.0134807,0.32094535,0.8027115,690.0,,0.0,94.0,13.44,,1.77,3.58,0.0,-0.37,0.45,6.08,1003.0,b'0535216-052526',26.2,3.7,15.21,1.77,0.8528301886792453,0.0425382653061224,-0.0424528301886792,0.1543367346938775,3.865283018867925,0.1595089285714284,2.4460377358490564,0.3775892857142857,10.395785742477596,0.3777130541361014,0.837624197769147,0.0649811338163238,3.871186415018317,0.1652560480168003,-0.0588180689676602,0.1428185660863141,0.7917245363946548,0.066224622605431,3.86196792493201,0.177667872599923,-0.0753763724263347,0.151795681163101,0.9568862275449102,0.0283882323359315,1.1908023952095808,0.4899786271058586,0.6958033418940514,0.0718457730595186,-0.2042877892134952,0.12479662445872,0.21287909597233257,0.086297564,0.12921428327516002,0.071787946,25.74,0.18,389,3,0.3925192498995451,0.15914941819983233,0.2382530483597366,0.13237967445067103,0.45916867989270405,0.15242150274555324,25.74409516523341,0.17999189867176457,2.549660406774722,0.8731042149522054,0.3911049811415327,0.8685540705471186,0.28325628617102017,0.8961852397020963,0.39422854532429585,0.7911264062216364,0.39523864704403827
,2M05352172-0526443,,83.8405,-5.44563889,,,,,,,,,3749.12,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.47,0.028,,,,,,,,,,,,26.49,0.63,3749.12,8.63,16.95,0.86,0.61,11.95,0.045,b'2M05352172-0526443',3.0173606273570376e+18,3785.28,56.2744,4.32224,0.191825,26.0899,0.89223,617.0,1.05,0.06,1.38,0.03,,2.570694087403599,,,,,,,,,,,,,,695.0,,0.0,98.0,14.62,,2.63,3.535,0.64,-0.64,0.27,6.07,1008.0,,,,,,0.4911592356687897,0.0280693213416754,-0.4223770700636943,0.1574062956204381,3.797347770700637,0.1702514511644075,3.1265222929936307,0.4027928701772683,11.07627029962217,0.402908896457051,0.5137825638317051,0.0317884259005634,3.801541938294877,0.1699994612417454,-0.4027276965062637,0.1521032994595565,0.4899682836319308,0.0432765870003445,3.778967878845089,0.2058227059741313,-0.4018442159270223,0.1738572990031752,0.5066335814722911,0.0126851023140563,0.461549875930521,0.1947785719911741,0.462725589413506,0.0436772321078547,-0.5281661276680112,0.1281061882952099,1.05,0.06,1.38,0.03,26.49,0.63,389,3,1.9360530000000002,0.11163460789360977,2.5445268,0.058693469880387886,3.1973298007442463,0.08386648964703622,26.682260358798825,0.6255412361018041,3.7219412374012952,2.266113118719635,0.6671508163081905,2.2914777739123062,0.7152714179714696,2.271855368260552,0.6691466940192282,2.264051368736855,0.6618714702522805
,2M05352184-0522082,,83.841,-5.36894444,,,,,,,,,4067.68,11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.248,0.018,,,,,,,,,,,,26.71,0.27,4067.68,11.01,23.87,0.5,0.44,11.652,0.029,b'2M05352184-0522082',3.017365570852328e+18,4013.79,64.1832,4.35841,0.328075,2.16828,0.0,89.0,0.15,0.29,1.13,0.13,,2.570694087403599,,,,,,,,,,,,,,697.0,,0.0,99.0,14.9,,3.03,,,,,,1013.0,,,,,,0.7288999999999999,0.0417404038384648,-0.1539900000000001,0.1512272864538396,3.84578,0.1641740403838463,2.64087,0.374577308024159,10.59061800662854,0.3747020713383135,0.7347508848923219,0.0595516500766867,3.853397997706421,0.1654335098575634,-0.15735291278961,0.1405947354831584,0.6907372458838389,0.0602131995833491,3.842296722510325,0.1823929696665909,-0.1743080736019401,0.1539010659129153,0.7904444444444443,0.0133445121951221,0.9229466666666664,0.3418947260971281,0.6213439356629542,0.0690600168309607,-0.2981066410646776,0.1195926932165753,0.15,0.29,1.13,0.13,26.71,0.27,389,3,0.276579,0.5347236542601794,2.0835618,0.2402397819454555,2.101838651671493,0.2483460896318894,26.7925703454831,0.2698720514686142,1.7946974855429558,1.6600505748721288,0.43974927801655905,1.6734406887177347,0.4417157235288615,1.670709309851302,0.44252329802977136,1.6111054552533965,0.4434407134284603
,2M05352208-0524327,,83.842,-5.40908333,,,,,,,,,3257.96,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.218,0.086,,,,,,,,,,,,23.37,0.2,3257.96,8.18,12.89,0.68,0.71,11.013,0.102,b'2M05352208-0524327',3.017361039673741e+18,3221.35,124.413,3.20418,0.326421,2.38386,0.0,145.0,1.36,0.47,-1.32,0.33,,2.570694087403599,,,,,,,,,,,,,,5179.0,,0.0,99.0,,,,,,,,,1027.0,,,,,,0.2247610619469026,0.0109744383092154,-0.9005734513274336,0.2068572353389183,3.6848566371681417,0.2169555359862909,4.201338053097345,0.544333549124143,12.151086059725884,0.5444194111901989,0.2196881037755324,0.0073963093272414,3.6967688177356863,0.2097463042711234,-0.9131674962655756,0.2117179760636318,0.2187302849185338,0.0084696407605473,3.5509537162283547,0.2558820386145011,-0.76803690937387,0.2701819885462471,0.1663305620219488,0.0042627737226276,0.0910532889923511,0.0586816941605839,,,,,1.36,0.47,-1.32,0.33,23.37,0.2,389,3,2.5076496,0.8668299581222836,-2.4338952000000003,0.6087632488928681,3.4945890117384626,0.7530196650583799,23.62983394696127,0.22699542035435546,1.9275429673945903,3.4353060343870796,0.4138274822204372,3.466263843560543,0.2678986639648677,3.419170962659736,0.4156391234682548,3.3680971105629314,0.4483613446691411
,2M05352219-0526373,,83.84245833,-5.44369444,,,,,,,,,4246.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.194,0.018,,,,,,,,,,,,29.56,0.31,4246.0,7.0,34.67,0.1,0.13,10.493,0.032,b'2M05352219-0526373',3.0173606230498744e+18,4227.87,21.2743,4.25741,0.0762443,29.388,0.600173,,,,,,,2.570694087403599,,,,,,,,,,,,,,709.0,,1994.0,99.0,12.92,,2.21,3.571,0.85,0.05,0.28,4.96,1031.0,,,,,,0.8877358490566039,0.036734693877551,-0.0110377358490565,0.1520408163265306,3.868773584905661,0.1610714285714285,2.3971698113207545,0.3739285714285715,10.346917817949294,0.3740535511249817,0.8668072760654256,0.0616175120914785,3.875514043356525,0.1645866582791313,-0.0330793432114184,0.1401003089513366,0.8176057722367028,0.0626411261264039,3.8658939120111473,0.1762098231266737,-0.0501025632097805,0.1488014524254166,1.0013513513513514,0.0276059564719358,1.2623648648648649,0.5167021764032074,0.7183468320574142,0.0689592203868475,-0.1793688896985667,0.1223940347558947,,,,,29.56,0.31,389,3,,,,,,,,,3.6591749813853105,,,,,,,,
